datetime,open,close/last,volume,market_adjustment%,biweekly_difference%,biweekly_volatility,label
2020-10-27,13.71,12.69,7231006,7.073399721605591,-3.531073556239329,1.1242997820866105,Buy
2020-10-28,12.27,11.82,6388580,1.5298473311970335,-3.4388314620625433,0.049497474683058526,Buy
2020-10-29,11.88,11.73,4165843,2.2677617911463015,2.2079032907181793,0.42426406871192823,Sell
2020-10-30,11.64,10.47,11562367,9.334092185248425,-5.3360237069910506,0.3818376618407351,Buy
2020-11-02,10.82,10.75,5227011,1.0728951200289916,-8.394388716729354,0.9263098833543776,Buy
2020-11-03,10.75,11.57,7454472,-6.645666437216277,6.795735464018551,0.0424264068711932,Sell
2020-11-04,11.76,10.91,5807871,8.313475604834206,-7.590759834524038,0.4666904755831215,Buy
2020-11-05,11.27,11.45,4705245,-0.8882723902520405,-5.8945172603768174,0.7141778489984141,Buy
2020-11-06,11.52,11.86,5518243,-2.9200350292287665,1.036916845830312,0.6010407640085664,Sell
2020-11-09,12.76,11.49,6244865,9.04481069016751,-16.494799038853586,1.7041273426595795,Buy
2020-11-10,11.5,11.1,3825963,3.5423261653662617,1.5305866512692963,1.8172644276494274,Sell
2020-11-11,11.5,11.75,4882569,-1.90898413086551,-6.707811438964678,2.1213203435596424,Buy
2020-11-12,11.74,11.13,4355892,4.475665081864481,-9.647937447349339,3.5001785668734087,Buy
2020-11-13,11.36,11.01,3546171,3.998068478257374,4.517358643324095,3.924442635585338,Sell
2020-11-16,11.16,12.06,9774824,-7.321493596700363,15.432596058253303,2.6445793616376876,Sell
2020-11-17,11.65,11.63,6678176,0.15006902680227424,-5.338335968780479,3.5001785668734087,Buy
2020-11-18,11.8,11.57,3169222,0.7227157703101685,1.4192235063286613,3.217335854398792,Sell
2020-11-19,11.6,12.46,11787613,-6.782789650628858,3.869458847976925,3.1395541084682694,Sell
2020-11-20,12.55,12.71,8402347,-1.8831181833984545,5.631675946355256,2.5738686835190334,Sell
2020-11-23,12.9,13.9,9607973,-7.449988348686075,4.489316187256292,2.1496046148071053,Sell
2020-11-24,14.23,13.67,7186710,5.072912816635558,-4.09986679899386,0.007071067811865324,Buy
2020-11-25,13.6,14.75,8860092,-8.616795569830188,1.2399845885713425,0.4454772721475255,Sell
2020-11-27,15.29,16.08,12504197,-5.172272365484859,9.687571470530973,1.958685783886735,Sell
2020-11-30,18.17,16.56,31983498,8.51542712158147,-4.623613794229696,2.7152900397563413,Buy
2020-12-01,17.11,15.8,12666027,8.111102461552939,-15.714141929970873,1.3788582233137683,Buy
2020-12-02,15.7,16.58,7883380,-5.188266941978204,6.10934043763177,1.9304015126392737,Sell
2020-12-03,16.48,16.12,6294965,2.14193927663883,-8.136259502451775,0.9121677477306469,Buy
2020-12-04,16.3,16.9,8972672,-2.9133308026519327,3.515200444500755,0.8980256121069138,Sell
2020-12-07,17.0,16.35,7386258,3.7485577629568017,-1.6887322157545839,0.5798275605729705,Buy
2020-12-08,16.37,16.94,16120163,-2.960672161429783,-17.307251186056753,1.7819090885900994,Buy
2020-12-09,13.92,13.66,24357944,0.9730460176416976,-3.0485156530965374,4.886107857999043,Buy
2020-12-10,13.12,14.12,7558922,-7.376810981258846,11.714548366273467,4.2638538905548815,Sell
2020-12-11,13.91,13.31,7496868,4.515299105046114,-2.682474823711045,5.4305800795126835,Buy
2020-12-14,13.34,12.72,10007092,3.891813327351773,2.4120814857010586,4.709331162702406,Sell
2020-12-15,12.78,13.85,8192856,-7.6030394684179345,8.111158793333749,3.8254476862192233,Sell
2020-12-16,13.96,13.85,5865123,0.9210734956535664,1.819521280438246,3.5284628381208725,Sell
2020-12-17,13.96,14.83,8194902,-5.994320225812944,13.505865770685908,1.7111984104714448,Sell
2020-12-18,15.78,15.63,16618776,0.6018696418488222,0.06273338187069244,1.2303657992645929,Sell
2020-12-21,15.81,15.53,9876128,2.0598255472022178,-6.974019445223682,2.0011121907579295,Buy
2020-12-22,16.22,19.46,30687718,-20.267923347486537,23.417516926508654,0.9758073580374373,Sell
2020-12-23,20.17,20.57,25830256,-2.07546963545484,5.0231604937137915,2.0364675298172563,Sell
2020-12-24,21.01,20.15,6262174,4.337737385014622,-7.161106687080828,0.14849242404917307,Buy
2020-12-28,21.31,20.99,8965858,1.8328242813350686,-1.7940350483639296,0.7353910524340088,Buy
2020-12-29,20.82,19.38,9241441,6.303894813052832,-59.87456203758582,8.499423509862302,Buy
2020-12-30,19.38,19.26,5934391,0.5081193249158146,-5.795846489629529,14.601755031502202,Buy
2020-12-31,19.25,18.84,6922652,2.7405947760918123,4.487106190317245,11.780398974567882,Sell
2021-01-04,19.0,17.25,10022474,7.511545544872963,-1.7904822828863756,15.634130932034566,Buy
2021-01-05,17.35,17.37,4961457,0.6646030237195146,-4.413857363154037,15.379572490807407,Buy
2021-01-06,17.34,18.36,6056248,-4.914193898021464,-4.8860759999349686,17.444324291872128,Buy
2021-01-07,18.47,18.08,6129276,3.149593579022116,-55.86311456667581,33.18452124108468,Buy
2021-01-08,18.18,17.69,6481960,2.9476908582589516,17.761932296017964,41.79001076812496,Sell
2021-01-11,19.41,19.94,14927612,-2.823369302066206,-64.61771603029116,90.53795226312553,Buy
2021-01-12,19.96,19.95,7060665,0.03878923297113902,-0.2188269802554641,231.6198972454655,Buy
2021-01-13,20.42,31.4,144501736,-53.57066722453299,81.35623878210697,114.692719908458,Sell
2021-01-14,38.09,39.91,93717410,-5.287727164713714,18.00712491236237,201.58907224847283,Sell
2021-01-15,38.49,35.5,46866358,7.227700966409058,22.839871006204994,133.99673503485076,Sell
2021-01-19,41.55,39.36,74721924,5.721063261986587,31.249375156373937,35.80788739928676,Sell
2021-01-20,37.37,39.12,33471789,-3.7492543394345224,20.98468963794977,37.68172036943112,Sell
2021-01-21,39.23,43.03,57079754,-9.800269897956433,52.04589317253711,7.403407999023152,Sell
2021-01-22,42.59,65.01,197157946,-52.713520987653695,34.92828136754878,0.8768124086713204,Sell
2021-01-25,96.73,76.79,177874000,20.709623154276915,-2.9802401392353524,11.872322856122137,Buy
2021-01-26,88.56,147.98,178587974,-67.44108533235737,78.58878462673545,69.06311931849008,Sell
2021-01-27,354.83,347.51,93396666,-0.1800377472843251,-0.9449250239935068,209.52281033338588,Buy
2021-01-28,265.0,193.6,58815805,27.785571557573988,-29.965646317823662,100.76271631908303,Buy
2021-01-29,379.71,325.0,50566055,12.719397747648657,-15.378040469506612,192.75730855145284,Buy
2021-02-01,316.56,225.0,37382152,30.067571972614054,-24.263992355281367,124.09016903042723,Buy
2021-02-02,140.76,90.0,78183071,36.97043841836052,-28.94761837662662,31.155124779079287,Buy
2021-02-03,112.01,92.41,42698511,17.23543529851525,-1.197909673535353,36.57156272296824,Buy
2021-02-04,91.19,53.5,62427275,42.24562327458068,-40.94262504576989,9.128748545118327,Buy
2021-02-05,54.04,63.77,81345013,-17.785239620104917,19.0301578731776,12.565287501684953,Sell
2021-02-08,72.41,60.0,25687282,17.729383015041563,-17.099371114816787,10.62781492123381,Buy
2021-02-09,56.61,50.31,26843082,11.147699294378071,-114.98033037473303,29.274220741123063,Buy
2021-02-10,50.77,51.2,36455036,-1.1249627712778318,34.792191252342334,40.67985312166208,Sell
2021-02-11,50.01,51.1,13056725,-2.1800747602496724,14.820840514454714,35.80788739928676,Sell
2021-02-12,50.75,52.4,14573264,-2.658642721857955,-10.969061269935438,48.083261120685236,Buy
2021-02-16,52.66,49.51,8175030,5.803579617332686,-7.7269260974089695,48.55702266408022,Buy
2021-02-17,49.77,45.94,9260795,8.022820041733901,-10.531680968803872,55.324034560035486,Buy
2021-02-18,48.49,40.69,23990555,16.037525624979896,-23.22850131457773,64.81340756355894,Buy
2021-02-19,41.28,40.59,14828238,1.30299822881079,-7.4948587946201535,68.69542379227309,Buy
2021-02-22,46.69,46.0,19476021,1.2449182530726832,-27.417220380157378,105.0053570062023,Buy
2021-02-23,44.97,44.97,7565215,0.6300119002247749,-13.42741276085631,142.78607232499954,Buy
2021-02-24,44.7,91.71,83111740,-103.83263108035496,105.65207462882326,122.53453411181682,Sell
2021-02-25,169.56,108.73,150308766,33.667228481064505,-40.65747384531926,106.96404279008904,Buy
2021-02-26,117.46,101.74,92194154,12.640765754205042,-8.344258992480832,115.08869970592248,Buy
2021-03-01,104.54,120.4,49793965,-13.627703991793393,34.96258716291359,70.52683035554624,Sell
2021-03-02,116.93,118.18,33783044,-1.9233464800762832,-0.8164979574117162,63.6325392389774,Buy
2021-03-03,122.51,124.18,19273882,-2.5088609270699713,6.816639281137472,60.54955367300406,Sell
2021-03-04,125.0,132.35,32606893,-7.190975689597836,11.953089349681354,49.0732106143464,Sell
2021-03-05,128.17,137.74,30733673,-6.191860565809364,3.871316578580102,44.215387027594815,Sell
2021-03-08,154.89,194.5,63565620,-26.172302127084695,32.03490973464376,0.007071067811859044,Sell
2021-03-09,217.71,246.9,39099331,-12.797400860631535,20.084355839311606,46.06800679430358,Sell
2021-03-10,269.43,265.0,71570566,1.8194435484682956,21.220883975821067,102.29006696644596,Sell
2021-03-11,241.64,260.0,28312493,-6.9902453642547515,-41.02926072917437,53.91689206547425,Buy
2021-03-12,274.9965,264.5,25845899,4.296506761724211,5.607245525530108,59.04341622907672,Sell
2021-03-15,277.52,220.14,24226187,21.334883171120204,-21.594326795202882,27.46402738128549,Buy
2021-03-16,203.16,208.17,35422867,-2.7398444374879993,-1.0930132229701024,9.694433970067552,Buy
2021-03-17,217.84,209.81,16481589,4.3077783540675005,-0.27700679164701736,14.13506455591909,Buy
2021-03-18,214.0,201.75,11799914,4.762113660083519,-3.0958442264202115,7.283199846221447,Buy
2021-03-19,195.73,200.27,24677297,-2.320543987229262,-5.926911126795652,9.418662325404828,Buy
2021-03-22,205.26,194.49,10061505,5.862607607559069,-5.519253381966152,7.063996744053616,Buy
2021-03-23,197.5,181.75,14429145,7.286954978680069,-4.282627362125778,2.6728636328851505,Buy
2021-03-24,157.98,120.34,24177877,23.040327524289363,-14.46052632137802,35.29877051683244,Buy
2021-03-25,123.49,183.75,50962337,-48.01950609342912,55.49996103566921,17.953441174326432,Sell
2021-03-26,197.68,181.0,37430672,9.903752287254319,0.9404259717285708,28.22063163715511,Sell
2021-03-29,180.75,181.3,10042175,-0.2594436240826774,1.164935788584755,28.503474349629734,Sell
2021-03-30,187.5,194.46,17094924,-3.8328576604581017,-12.567881002937183,19.749492398540276,Buy
2021-03-31,197.5,189.82,8393834,4.030771562420483,0.7343909596711304,23.60322435600695,Sell
2021-04-01,193.36,191.45,9334345,1.6662694336633073,-0.5550926864309895,25.993245276417483,Buy
2021-04-05,171.004,186.95,14070489,-8.247455114024914,12.176538675236024,15.966471119192231,Sell
2021-04-06,185.21,184.5,6218318,0.34335422559291723,2.4916526476190355,18.363563107414638,Sell
2021-04-07,183.22,177.97,4768261,3.0043276165542916,-1.9837666836388652,13.76029796189022,Buy
2021-04-08,185.88,170.26,10047390,8.579801202911343,-4.446260072031572,13.498668452851195,Buy
2021-04-09,169.7,158.36,9462380,7.480454942240085,-7.9434890348013525,5.077026688919416,Buy
2021-04-12,158.11,141.09,16683595,10.84417825898289,-22.671282927932875,19.685852788233486,Buy
2021-04-13,141.88,140.99,6806868,0.9054921645020777,2.2069827854018014,26.00738741204122,Sell
2021-04-14,143.57,166.53,21138138,-16.400738663395284,12.588653539341198,8.520636713297906,Sell
2021-04-15,163.0,156.44,7856780,4.765162522091614,-4.428882522689957,13.965358928434314,Buy
2021-04-16,156.0,154.69,5214710,1.1111767472323177,-0.7087401347511701,13.364318164425752,Buy
2021-04-19,171.8,164.37,10520214,3.9290835612111095,4.701707725147408,1.5344217151748194,Sell
2021-04-20,164.14,158.53,4658608,2.835006873211953,-4.267155353763349,1.5556349186103966,Buy
2021-04-21,158.4,158.51,3812845,1.0205609329154264,0.20486571945170384,0.6858935777509503,Sell
2021-04-22,159.1,151.17,4345809,4.13354113087977,-3.447732367208059,6.95793072687563,Buy
2021-04-23,149.0,151.18,4042057,-0.4630340925612677,0.36716187975804615,7.021570337182421,Sell
2021-04-26,150.98,168.93,10532108,-11.827104668949985,22.0988386327651,18.179715344306143,Sell
2021-04-27,183.55,177.77,8932718,3.1124749499038793,-10.310944697998375,21.814244199605007,Buy
2021-04-28,172.1,178.58,5788938,-3.8120851240540867,2.802249120205527,23.893138136293455,Sell
2021-04-29,176.56,176.19,3760250,0.33627999940165665,-10.986595407437093,8.26607827207074,Buy
2021-04-30,175.0,173.59,4433565,0.4024366124811476,0.719585239620053,9.666149698820115,Sell
2021-05-03,177.49,162.2,5261019,8.630791286358518,-21.770706754530508,13.010764773832477,Buy
2021-05-04,159.0,160.73,4007512,-1.432148480551396,-2.994739979933951,14.099709216859756,Buy
2021-05-05,161.83,159.48,1789186,1.2254266523671302,1.0322923058814801,6.611448404094236,Sell
2021-05-06,160.86,161.01,2942802,0.6858087636717114,0.39111363162137747,6.703372285648483,Sell
2021-05-07,160.11,161.11,2934624,-0.09587221280322156,-3.5959500476103066,11.08743432900505,Buy
2021-05-10,161.31,143.22,4806685,10.271733963815114,-11.992567125168655,26.01445847985308,Buy
2021-05-11,137.0,146.92,4684584,-7.198469748094495,-8.93216131388921,44.2012448919711,Buy
2021-05-12,145.7,144.79,2731510,-1.0098360038485599,-4.806589277170854,69.13382999660877,Buy
2021-05-13,147.44,164.5,8873487,-10.650315408035437,0.037621602087238415,63.377980797750254,Sell
2021-05-14,160.0,159.92,4293530,1.1220218521012006,14.299536224628072,43.89718897606088,Sell
2021-05-17,159.85,180.6,7462095,-13.139915468171989,6.140687969937669,48.38024596878359,Sell
2021-05-18,174.54,180.67,7738717,-4.426888460485347,-8.946259482499663,71.82083576511765,Buy
2021-05-19,171.99,168.83,4825905,2.2577189582486104,0.6100763702198995,63.179990899018016,Sell
2021-05-20,170.79,170.49,2478168,1.0769223952930889,2.4818339403148846,55.06240505099646,Sell
2021-05-21,171.0,176.79,3654683,-3.6918222604135282,-4.905862561705608,72.98756195407543,Buy
2021-05-24,175.85,180.01,4664348,-1.720833161353542,-1.1735998557291358,84.84574267457384,Buy
2021-05-25,181.0,209.43,14887457,-16.130631061983706,15.99787031191781,65.85285453190316,Sell
2021-05-26,229.0,242.56,21119872,-5.816425281019414,27.91509233894648,15.67655733890577,Sell
2021-05-27,229.8,254.13,15526303,-10.612693805948199,5.777038120454096,14.700749980868318,Sell
2021-05-28,262.97,222.0,11751365,15.421558076729273,-12.275352031348618,5.260874452027912,Buy
2021-06-01,233.48,249.02,9625610,-6.99922749823432,8.500258896519806,18.752471837067247,Sell
2021-06-02,248.88,282.24,16019220,-13.37314794298501,9.189415242428689,41.91021892092668,Sell
2021-06-03,265.71,258.18,7999955,2.86779532846851,-2.6494546527694665,24.458823561242678,Buy
2021-06-04,256.02,248.36,3637515,3.5587563356079737,-1.581792181263109,24.423468222183367,Buy
2021-06-07,258.0,280.01,6051490,-8.597684822119136,17.471368825239328,56.313984053696636,Sell
2021-06-08,292.0,300.0,17439118,-2.8944330170826778,,,
2021-06-09,303.12,302.56,13429309,-0.13276075006589672,,,
2021-06-10,282.0,220.39,22980152,22.098667057927067,,,
2021-06-11,222.35,233.34,15580774,-4.835655685494103,,,
2021-06-14,236.5,229.44,7132627,3.146206045380655,,,
2021-06-15,226.36,222.5,7301935,1.501031398285487,,,
2021-06-16,215.24,222.97,5564827,-4.183732700556321,,,
2021-06-17,224.0,223.59,4608573,0.2183406756990434,,,
2021-06-18,220.18,213.82,4320317,1.9769641543448646,,,
2021-06-21,216.95,200.37,5120186,8.873684003120191,,,
